Date,Technology,Consumer Discretionary,Energy,Health Care,Financials
2020-04-01,0.9148351433437727,0.7638397772135822,1.186411061682298,0.7148245792894825,1.0001668245780329
2020-04-02,0.9192944868680366,0.764302833894182,1.2283067945588522,0.7212497638986942,1.0058510195844987
2020-04-03,0.9184924248059424,0.7644583802850715,1.2283487195330893,0.7212155772622783,1.0060599165480733
2020-04-06,0.9497445211357993,0.8067903478499001,1.240701908570239,0.7349750769740637,1.033204983893534
2020-04-07,0.9458499779622491,0.8065952464347756,1.240771852067593,0.7303090792863647,1.0318932398138283
2020-04-08,0.9493307997825072,0.8133253680348856,1.2590390265924971,0.7405474725107113,1.0426114414465883
2020-04-09,0.9359235155556368,0.8078763203043432,1.2514230481490043,0.7335039656212248,1.050478939688683
2020-04-13,0.9357162138362137,0.8077478836075768,1.2513617813998332,0.7328925690360619,1.0526858915655326
2020-04-14,0.9283899241250267,0.8096812592438145,1.2436748991281006,0.7266144625152245,1.040407233472171
2020-04-15,0.9237849308599206,0.8091447009736781,1.247238213120806,0.7226989413378291,1.0421165360072484
2020-04-16,0.9158455551340311,0.8031297646020028,1.2474887551589753,0.7059506387610986,1.0364226491915967
2020-04-17,0.9117567576502659,0.8008440181904852,1.28911499643688,0.7045147071333863,1.0423785431522699
2020-04-20,0.9107874862345252,0.8012208606862702,1.282573850459165,0.7047968336049008,1.0392119613497088
2020-04-21,0.8908198321973522,0.782777562683172,1.14009430303978,0.6930935294635211,0.9954130387997049
2020-04-22,0.8768006206751696,0.7686340675139081,1.1364687677843541,0.6877462274477137,0.980364662004004
2020-04-23,0.8650029314991794,0.750693080367548,1.128010467983835,0.6770335539372228,0.967707664669407
2020-04-24,0.811948063645526,0.6845794622202779,1.0600029883887356,0.6353933576350019,0.9123486951816173
2020-04-27,0.741518244084755,0.6652305005180523,1.030725252776501,0.6073499974867522,0.8343497879088009
2020-04-28,0.6115706648256789,0.5361810863470761,0.9393310793478229,0.5289298219659124,0.7248730761736764
2020-04-29,0.5929979168572136,0.5304266623878345,0.9566479212379171,0.5020967627955106,0.7137787689873657
2020-04-30,0.5791469707523166,0.4946102338888572,0.8411855518944996,0.4896979930312487,0.6680664824956557
2020-05-01,0.5879450350756078,0.5075326694354483,0.8536432024480569,0.4890329373208609,0.675766614329008
2020-05-04,0.5667442617179275,0.49499017185666777,0.8557600174630828,0.4708367328261656,0.666145300982538
2020-05-05,0.5644187608363999,0.49476663823915035,0.820707760257516,0.43696351870596684,0.6386327105979646
2020-05-06,0.49057505540814605,0.4250014224428614,0.7066912967822352,0.3915562129722849,0.5402215197607644
2020-05-07,0.4906989819711811,0.4246007869649232,0.6997210697897434,0.3916762352889586,0.5388650143745695
2020-05-08,0.4627979006256036,0.41329722501719895,0.6911753946002733,0.34847318554763806,0.5115535205442152
2020-05-11,0.43752184467748134,0.39749859435033985,0.6571316153807822,0.34117975441850207,0.506502246047981
2020-05-12,0.4313284347971792,0.4030529239944493,0.6622430725805745,0.3236532958945376,0.510033625336091
2020-05-13,0.43066326482075573,0.4015459048790229,0.6809771994409063,0.32563709334184443,0.5110323249071935
2020-05-14,0.4013087043183973,0.3738534236062882,0.6589358778675943,0.30103133727824555,0.4816661703188393
2020-05-15,0.39823695075886273,0.3739814514885832,0.612412306943002,0.2937107592486931,0.4778643957466248
2020-05-18,0.39618701204390744,0.3767350112765975,0.6472727030426737,0.2909335996075511,0.4936879693070466
2020-05-19,0.32122321250622643,0.305316673661511,0.6427665458235091,0.258392855465516,0.45702481913898124
2020-05-20,0.3223786125968024,0.3049054466823054,0.6485923526986471,0.25622259217361193,0.46042780147620455
2020-05-21,0.3206709988722302,0.2952145475530878,0.6270617137774541,0.23160813171443353,0.4429012352735336
2020-05-22,0.32045325498470223,0.29318758413075136,0.6265643853967813,0.23135146161476894,0.4128226885345067
2020-05-26,0.3207809474376097,0.2946525014850845,0.6294873524958712,0.22948062292575952,0.4277575329133945
2020-05-27,0.30033472648371323,0.2790069828559733,0.6289497259220923,0.21131523904061794,0.4449126695069615
2020-05-28,0.29144656266886876,0.27239069315520836,0.6171885165972225,0.21312121224714276,0.4271321312263043
2020-05-29,0.2915579667690233,0.2714861324112789,0.6000324451962081,0.20694682507063963,0.4248845503467146
2020-06-01,0.29033980615887417,0.26131337529153725,0.5248485582631822,0.20114317731505804,0.3995395046148809
2020-06-02,0.2849682134445598,0.25385651333293735,0.5167787712116771,0.2000844689986075,0.39548283507774123
2020-06-03,0.2494335101706917,0.24002776645863352,0.5148595915315514,0.17702214992725365,0.3929165623323862
2020-06-04,0.23231835493025382,0.23739578964394636,0.509197280080459,0.17452166064909805,0.3955327072580244
2020-06-05,0.2384009040389595,0.2429526722024427,0.540269855119745,0.17950853474995457,0.40459287138101546
2020-06-08,0.23359390630997762,0.24232947773028932,0.5495932885805085,0.17669023166418657,0.40553790611459
2020-06-09,0.23331557403698092,0.24228398015556063,0.5659007259340708,0.1762587522387153,0.40548233538956635
2020-06-10,0.22942668318624682,0.24582143041411006,0.5883781578774723,0.16521569726586388,0.42361514244742815
2020-06-11,0.27095952176307664,0.2903225755982271,0.6212643674627912,0.2320447846880121,0.4837029955505323
2020-06-12,0.27184193885124236,0.29009940235427717,0.621287917260452,0.23277075335225417,0.4851923862736133
2020-06-15,0.2566288423604051,0.26468001991127976,0.5956889516333937,0.2262036007619107,0.4753979082986203
2020-06-16,0.26014225349268183,0.2691613397569119,0.5933596678823119,0.2370969139933022,0.4751463669205783
2020-06-17,0.2589419285028606,0.26997984388530494,0.6035634717901104,0.2288191566480475,0.4780134306728651
2020-06-18,0.2586990159957312,0.2706831036933841,0.5977361239260719,0.2270956934820929,0.47219561622985884
2020-06-19,0.258302200833418,0.27066572713553555,0.5966098540171407,0.2286532700278071,0.46979110602788393
2020-06-22,0.2601965354988522,0.2672543100679654,0.5827752568241362,0.22862265213836772,0.4672572908396935
2020-06-23,0.2602661265177878,0.2670619736944757,0.5799891183441582,0.2233921126363121,0.4625968525582233
2020-06-24,0.26184594810856704,0.2671817368745097,0.601180629688358,0.2318912965920992,0.4684306585805234
2020-06-25,0.2558444246176868,0.2599503330626985,0.586966947111184,0.23151571117250774,0.4625144282630362
2020-06-26,0.263633527892266,0.26977496900689196,0.5963533965342209,0.23197304836512564,0.47832045658519634
2020-06-29,0.26454929829219936,0.2726632093269532,0.5971154299173685,0.23217555302539672,0.478051283402303
2020-06-30,0.26064037784753274,0.253992576238288,0.5515651113085523,0.2364093719073537,0.4572249675859825
2020-07-01,0.2598928361150842,0.25432284472989397,0.5500332147665408,0.23468621855461747,0.4515314847823114
2020-07-02,0.25400905812613883,0.2524856473792724,0.5381732284032948,0.23556333852084976,0.4476951438306502
2020-07-06,0.2523525405766274,0.2598799912850666,0.5363061648110549,0.23579196830606275,0.4501520184928722
2020-07-07,0.255726888968826,0.2652844045000219,0.5438920657724765,0.23753939886476752,0.45483873428492466
2020-07-08,0.2580749163263151,0.26346763144479596,0.5370110610232245,0.2374111581580742,0.4305290846542352
2020-07-09,0.2580212217758262,0.25994781972807973,0.5522040829809932,0.23705441676632413,0.4153505202792489
2020-07-10,0.25773717299105325,0.25801006435227236,0.556899719102299,0.23410999693760678,0.4255980398078758
2020-07-13,0.2659479490759089,0.26179634930981804,0.5569331470759681,0.23193360583268968,0.42428936726716143
2020-07-14,0.2669529171195361,0.26190976813656863,0.5645566758344187,0.23721748254666658,0.42327996330393836
2020-07-15,0.26639990727798346,0.26365272091209513,0.5620007164765902,0.23946766117890214,0.42646655952032025
2020-07-16,0.2696774127223099,0.2592653237975578,0.5542776861632984,0.2394357812909319,0.4123231891833399
2020-07-17,0.26785852617095957,0.25918671858582953,0.5551321236308971,0.2406909337074537,0.4075058175718199
2020-07-20,0.2672891893463285,0.25421348311165126,0.505062497836147,0.23676201715528697,0.3909071214783987
2020-07-21,0.2697594352882091,0.25080383827700375,0.5203750021965289,0.2361702610716777,0.391230418110792
2020-07-22,0.27018598279687794,0.25034450813613585,0.5120538588447533,0.23482833017956578,0.3872548584833887
2020-07-23,0.2787610118618785,0.25297656446292016,0.4945634937273913,0.23531431097987515,0.37236857510337107
2020-07-24,0.22143356968257744,0.1952534812637611,0.4130765651880273,0.16702142603048858,0.2823166547860345
2020-07-27,0.22274499252437324,0.19442153755131916,0.4059179659791635,0.1672392434944826,0.2705978683184581
2020-07-28,0.22544744192004543,0.1968741509213906,0.40825870677400106,0.16764342596225681,0.2678221013680671
2020-07-29,0.22115773712047435,0.19031062769094986,0.403701911493378,0.156262147356097,0.26948343383453316
2020-07-30,0.22137316385060238,0.19000121570169434,0.4075436508095067,0.15829000463627171,0.2710490668536803
2020-07-31,0.2312294838072265,0.18943871315906424,0.40520064066820344,0.1591482083664872,0.2710179160013828
2020-08-03,0.23800989330565106,0.18751296291587966,0.4039043594421184,0.15945374301721277,0.2703386258167711
2020-08-04,0.23357855837763103,0.18681969267203263,0.4108051813432605,0.15964620923785727,0.2702074285920897
2020-08-05,0.2332543239758351,0.18832741586835888,0.41225515390622647,0.15968703799825457,0.2726855891282579
2020-08-06,0.22237919665627587,0.17333653311936714,0.37969823224360294,0.1376780240356168,0.25037176988704424
